id,Dest,Dest_lon,Dest_lat,Origin,Origin_lon,Origin_lat
2198,LIH,-159.351,21.9782,KOA,-156.039,19.7334
2199,SAN,-117.195,32.7299,KOA,-156.039,19.7334
2200,SAN,-117.195,32.7299,LIH,-159.351,21.9782
2201,KOA,-156.039,19.7334,SNA,-117.859,33.6813
2202,LIH,-159.351,21.9782,SNA,-117.859,33.6813
2203,LGB,-118.144,33.8186,SEA,-122.296,47.4405
2204,BRW,-156.772,71.2892,SCC,-148.458,70.1975
2205,PDX,-122.587,45.5867,MCO,-81.3115,28.4418
2206,SAN,-117.195,32.7299,PDX,-122.587,45.5867
2207,FAI,-147.866,64.8183,ANC,-149.961,61.1767
2208,SEA,-122.296,47.4405,ANC,-149.961,61.1767
2209,SEA,-122.296,47.4405,SNA,-117.859,33.6813
2210,DCA,-77.0438,38.849,SEA,-122.296,47.4405
2211,BET,-161.847,60.7788,ANC,-149.961,61.1767
2212,HNL,-157.919,21.3358,ANC,-149.961,61.1767
2213,SEA,-122.296,47.4405,LIH,-159.351,21.9782
2214,BUR,-118.352,34.1963,SEA,-122.296,47.4405
2215,SEA,-122.296,47.4405,MCO,-81.3115,28.4418
2216,BOS,-71.0281,42.3717,SEA,-122.296,47.4405
2217,PDX,-122.587,45.5867,ONT,-117.594,34.062
2218,OTZ,-162.61,66.8893,OME,-165.445,64.5125
2219,OME,-165.445,64.5125,ANC,-149.961,61.1767
2220,SAN,-117.195,32.7299,SEA,-122.296,47.4405
2221,CDV,-145.475,60.4924,YAK,-139.668,59.5103
2222,PDX,-122.587,45.5867,BOS,-71.0281,42.3717
2223,JNU,-134.583,58.3598,SIT,-135.366,57.0535
2224,MIA,-80.2727,25.7953,SEA,-122.296,47.4405
2225,ANC,-149.961,61.1767,PDX,-122.587,45.5867
2226,ONT,-117.594,34.062,SEA,-122.296,47.4405
2227,ORD,-87.8825,41.9796,ANC,-149.961,61.1767
2228,FAI,-147.866,64.8183,SEA,-122.296,47.4405
2229,PDX,-122.587,45.5867,SNA,-117.859,33.6813
2230,PDX,-122.587,45.5867,PSP,-116.509,33.8227
2231,SEA,-122.296,47.4405,PSP,-116.509,33.8227
2232,OTZ,-162.61,66.8893,ANC,-149.961,61.1767
2233,KTN,-131.706,55.354,SEA,-122.296,47.4405
2234,ADQ,-152.512,57.7545,ANC,-149.961,61.1767
2235,PDX,-122.587,45.5867,BUR,-118.352,34.1963
2236,EWR,-74.1843,40.6924,SEA,-122.296,47.4405
2237,DCA,-77.0438,38.849,LAX,-118.391,33.9456
2238,FAI,-147.866,64.8183,BRW,-156.772,71.2892
2239,SCC,-148.458,70.1975,ANC,-149.961,61.1767
2240,SCC,-148.458,70.1975,FAI,-147.866,64.8183
2241,KTN,-131.706,55.354,JNU,-134.583,58.3598
2242,ANC,-149.961,61.1767,BRW,-156.772,71.2892
2243,ANC,-149.961,61.1767,JNU,-134.583,58.3598
2244,JNU,-134.583,58.3598,SEA,-122.296,47.4405
2245,YAK,-139.668,59.5103,JNU,-134.583,58.3598
2246,ANC,-149.961,61.1767,CDV,-145.475,60.4924
2247,KTN,-131.706,55.354,SIT,-135.366,57.0535
2248,SEA,-122.296,47.4405,TUS,-110.936,32.1204
2249,WRG,-132.378,56.4876,PSG,-132.933,56.8067
2250,KTN,-131.706,55.354,WRG,-132.378,56.4876
2251,JNU,-134.583,58.3598,PSG,-132.933,56.8067
2252,ANC,-149.961,61.1767,ADK,-176.639,51.88
2253,BOS,-71.0281,42.3717,AUS,-97.6653,30.2027
2254,BUF,-78.738,42.9309,BOS,-71.0281,42.3717
2255,LGB,-118.144,33.8186,BOS,-71.0281,42.3717
2256,RIC,-77.3332,37.5108,BOS,-71.0281,42.3717
2257,SJC,-121.926,37.3679,BOS,-71.0281,42.3717
2258,JFK,-73.79,40.6437,BQN,-67.1357,18.496
2259,MCO,-81.3115,28.4418,BQN,-67.1357,18.496
2260,MCO,-81.3115,28.4418,BTV,-73.1552,44.4688
2261,JFK,-73.79,40.6437,BUR,-118.352,34.1963
2262,FLL,-80.1354,26.0722,EWR,-74.1843,40.6924
2263,MCO,-81.3115,28.4418,EWR,-74.1843,40.6924
2264,PBI,-80.0889,26.6909,EWR,-74.1843,40.6924
2265,RSW,-81.7531,26.5228,EWR,-74.1843,40.6924
2266,TPA,-82.5356,27.9744,EWR,-74.1843,40.6924
2267,LGB,-118.144,33.8186,FLL,-80.1354,26.0722
2268,PSE,-66.5664,18.0116,FLL,-80.1354,26.0722
2269,RIC,-77.3332,37.5108,FLL,-80.1354,26.0722
2270,SWF,-74.0974,41.4869,FLL,-80.1354,26.0722
2271,SYR,-76.1121,43.1141,FLL,-80.1354,26.0722
2272,JFK,-73.79,40.6437,HOU,-95.2795,29.6572
2273,LGB,-118.144,33.8186,IAD,-77.4484,38.9556
2274,OAK,-122.209,37.7158,IAD,-77.4484,38.9556
2275,JFK,-73.79,40.6437,JAX,-81.676,30.4914
2276,LGB,-118.144,33.8186,JFK,-73.79,40.6437
2277,MSY,-90.2569,29.983,JFK,-73.79,40.6437
2278,OAK,-122.209,37.7158,JFK,-73.79,40.6437
2279,ONT,-117.594,34.062,JFK,-73.79,40.6437
2280,PBI,-80.0889,26.6909,JFK,-73.79,40.6437
2281,PSE,-66.5664,18.0116,JFK,-73.79,40.6437
2282,RSW,-81.7531,26.5228,JFK,-73.79,40.6437
2283,SJC,-121.926,37.3679,JFK,-73.79,40.6437
2284,SMF,-121.591,38.683,JFK,-73.79,40.6437
2285,SRQ,-82.5516,27.3868,JFK,-73.79,40.6437
2286,TUS,-110.936,32.1204,JFK,-73.79,40.6437
2287,LGB,-118.144,33.8186,LAS,-115.143,36.0806
2288,OAK,-122.209,37.7158,LGB,-118.144,33.8186
2289,ORD,-87.8825,41.9796,LGB,-118.144,33.8186
2290,SMF,-121.591,38.683,LGB,-118.144,33.8186
2291,PSE,-66.5664,18.0116,MCO,-81.3115,28.4418
2292,SYR,-76.1121,43.1141,MCO,-81.3115,28.4418
2293,BOS,-71.0281,42.3717,OAK,-122.209,37.7158
2294,PHL,-75.2419,39.8768,IAH,-95.3424,29.9784
2295,CLE,-81.8339,41.4115,EWR,-74.1843,40.6924
2296,BWI,-76.6745,39.1841,IAH,-95.3424,29.9784
2297,EWR,-74.1843,40.6924,IAH,-95.3424,29.9784
2298,IAH,-95.3424,29.9784,LAX,-118.391,33.9456
2299,IAH,-95.3424,29.9784,TPA,-82.5356,27.9744
2300,IAH,-95.3424,29.9784,SMF,-121.591,38.683
2301,LAS,-115.143,36.0806,IAH,-95.3424,29.9784
2302,HNL,-157.919,21.3358,IAH,-95.3424,29.9784
2303,SRQ,-82.5516,27.3868,EWR,-74.1843,40.6924
2304,IAH,-95.3424,29.9784,SNA,-117.859,33.6813
2305,EWR,-74.1843,40.6924,SNA,-117.859,33.6813
2306,RSW,-81.7531,26.5228,CLE,-81.8339,41.4115
2307,RNO,-119.776,39.5064,IAH,-95.3424,29.9784
2308,LGA,-73.8756,40.7731,IAH,-95.3424,29.9784
2309,EWR,-74.1843,40.6924,AUS,-97.6653,30.2027
2310,FLL,-80.1354,26.0722,CLE,-81.8339,41.4115
2311,EWR,-74.1843,40.6924,STT,-64.9667,18.3333
2312,IAH,-95.3424,29.9784,CLE,-81.8339,41.4115
2313,PDX,-122.587,45.5867,IAH,-95.3424,29.9784
2314,IAH,-95.3424,29.9784,SEA,-122.296,47.4405
2315,SEA,-122.296,47.4405,CLE,-81.8339,41.4115
2316,JFK,-73.79,40.6437,IAH,-95.3424,29.9784
2317,OAK,-122.209,37.7158,IAH,-95.3424,29.9784
2318,SJC,-121.926,37.3679,EWR,-74.1843,40.6924
2319,PDX,-122.587,45.5867,EWR,-74.1843,40.6924
2320,ONT,-117.594,34.062,IAH,-95.3424,29.9784
2321,LAX,-118.391,33.9456,CLE,-81.8339,41.4115
2322,IAH,-95.3424,29.9784,BOS,-71.0281,42.3717
2323,EWR,-74.1843,40.6924,TUS,-110.936,32.1204
2324,IAH,-95.3424,29.9784,SJU,-66.0095,18.4367
2325,IAH,-95.3424,29.9784,HDN,-107.219,40.485
2326,SAN,-117.195,32.7299,IAH,-95.3424,29.9784
2327,SAN,-117.195,32.7299,EWR,-74.1843,40.6924
2328,SFO,-122.392,37.6148,CLE,-81.8339,41.4115
2329,EWR,-74.1843,40.6924,BQN,-67.1357,18.496
2330,IAH,-95.3424,29.9784,SJC,-121.926,37.3679
2331,FLL,-80.1354,26.0722,IAH,-95.3424,29.9784
2332,HNL,-157.919,21.3358,EWR,-74.1843,40.6924
2333,SAT,-98.4729,29.5252,EWR,-74.1843,40.6924
2334,IAH,-95.3424,29.9784,EGE,-106.912,39.6395
2335,CLE,-81.8339,41.4115,SJU,-66.0095,18.4367
2336,MTJ,-107.899,38.5003,EWR,-74.1843,40.6924
2337,ABQ,-106.625,35.0494,EWR,-74.1843,40.6924
2338,EWR,-74.1843,40.6924,HDN,-107.219,40.485
